,Molecule ID,Solvent-Combo,Method Name,Method Category,File Name,Predicted logD,Experimental logD,Absolute Error
772,SAMPL8-1,Heptane-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-0.65,0.0,0.65
773,SAMPL8-17,Ethyl acetate-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-1.65,-1.4,0.25
774,SAMPL8-16,Ethyl acetate-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,1.18,-0.5,1.68
775,SAMPL8-14,Ethyl acetate-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,0.93,-0.8,1.73
776,SAMPL8-12,Ethyl acetate-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,2.44,-1.4,3.84
777,SAMPL8-10,Ethyl acetate-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,0.08,0.1,0.020000000000000004
778,SAMPL8-9,Ethyl acetate-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,1.16,-0.8,1.96
779,SAMPL8-6,Ethyl acetate-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-0.9,-0.1,0.8
780,SAMPL8-5,Ethyl acetate-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,0.92,0.1,0.8200000000000001
781,SAMPL8-3,Ethyl acetate-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-2.6,-0.8,1.8
782,SAMPL8-1,Ethyl acetate-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,0.41,0.3,0.10999999999999999
783,SAMPL8-5,Cyclohexane-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-0.28,-1.1,0.8200000000000001
784,SAMPL8-16,Octanol-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,0.71,-0.4,1.1099999999999999
785,SAMPL8-14,Octanol-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,0.35,-1.0,1.35
786,SAMPL8-12,Octanol-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,0.47,-0.7,1.17
787,SAMPL8-10,Octanol-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-0.53,-0.6,0.06999999999999995
788,SAMPL8-9,Octanol-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,0.72,-0.1,0.82
789,SAMPL8-7,Octanol-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-0.34,-1.3,0.96
790,SAMPL8-6,Octanol-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-1.35,-0.4,0.9500000000000001
791,SAMPL8-5,Octanol-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,0.19,-0.5,0.69
792,SAMPL8-1,Octanol-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-0.65,0.8,1.4500000000000002
793,SAMPL8-16,Octanol-water,DNN_mono,Empirical,logD-AndreaEbert-1_tF851UO,0.73,-0.4,1.13
794,SAMPL8-14,Octanol-water,DNN_mono,Empirical,logD-AndreaEbert-1_tF851UO,-1.15,-1.0,0.1499999999999999
795,SAMPL8-12,Octanol-water,DNN_mono,Empirical,logD-AndreaEbert-1_tF851UO,-2.05,-0.7,1.3499999999999999
796,SAMPL8-10,Octanol-water,DNN_mono,Empirical,logD-AndreaEbert-1_tF851UO,-0.66,-0.6,0.06000000000000005
797,SAMPL8-9,Octanol-water,DNN_mono,Empirical,logD-AndreaEbert-1_tF851UO,-0.3,-0.1,0.19999999999999998
798,SAMPL8-7,Octanol-water,DNN_mono,Empirical,logD-AndreaEbert-1_tF851UO,-1.65,-1.3,0.34999999999999987
799,SAMPL8-6,Octanol-water,DNN_mono,Empirical,logD-AndreaEbert-1_tF851UO,0.2,-0.4,0.6000000000000001
800,SAMPL8-5,Octanol-water,DNN_mono,Empirical,logD-AndreaEbert-1_tF851UO,0.24,-0.5,0.74
801,SAMPL8-1,Octanol-water,DNN_mono,Empirical,logD-AndreaEbert-1_tF851UO,1.65,0.8,0.8499999999999999
802,SAMPL8-16,Cyclohexane-DMF,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,-2.34,-1.3,1.0399999999999998
803,SAMPL8-6,Cyclohexane-DMF,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,-3.93,0.0,3.93
804,SAMPL8-1,Cyclohexane-DMF,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,-1.21,-0.7,0.51
805,SAMPL8-16,TBME-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,4.68,-1.2,5.88
806,SAMPL8-10,TBME-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,5.7,-0.9,6.6000000000000005
807,SAMPL8-6,TBME-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,2.56,-0.2,2.7600000000000002
808,SAMPL8-5,TBME-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,4.94,0.0,4.94
809,SAMPL8-1,TBME-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,6.22,0.1,6.12
810,SAMPL8-17,MEK-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,6.44,-0.8,7.24
811,SAMPL8-16,MEK-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,4.31,-0.3,4.609999999999999
812,SAMPL8-14,MEK-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,-8.72,0.1,8.82
813,SAMPL8-12,MEK-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,6.9,-0.4,7.300000000000001
814,SAMPL8-10,MEK-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,7.92,0.0,7.92
815,SAMPL8-9,MEK-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,5.88,0.4,5.4799999999999995
816,SAMPL8-7,MEK-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,1.88,-0.4,2.28
817,SAMPL8-6,MEK-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,4.39,-0.5,4.89
818,SAMPL8-5,MEK-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,7.77,-0.4,8.17
819,SAMPL8-3,MEK-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,-30.55,-0.6,29.95
820,SAMPL8-1,MEK-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,5.98,-0.2,6.180000000000001
821,SAMPL8-16,Heptane-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,1.58,-1.0,2.58
822,SAMPL8-10,Heptane-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,2.27,-1.0,3.27
823,SAMPL8-5,Heptane-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,2.97,-1.2,4.17
824,SAMPL8-1,Heptane-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,4.4,0.0,4.4
825,SAMPL8-17,Ethyl acetate-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,6.29,-1.4,7.6899999999999995
826,SAMPL8-16,Ethyl acetate-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,5.71,-0.5,6.21
827,SAMPL8-14,Ethyl acetate-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,-8.44,-0.8,7.64
828,SAMPL8-12,Ethyl acetate-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,7.3,-1.4,8.7
829,SAMPL8-10,Ethyl acetate-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,6.98,0.1,6.880000000000001
830,SAMPL8-9,Ethyl acetate-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,5.86,-0.8,6.66
831,SAMPL8-6,Ethyl acetate-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,3.47,-0.1,3.5700000000000003
832,SAMPL8-5,Ethyl acetate-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,5.73,0.1,5.630000000000001
833,SAMPL8-3,Ethyl acetate-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,-33.04,-0.8,32.24
834,SAMPL8-1,Ethyl acetate-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,6.97,0.3,6.67
835,SAMPL8-5,Cyclohexane-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,2.9,-1.1,4.0
836,SAMPL8-16,Octanol-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,3.02,-0.4,3.42
837,SAMPL8-14,Octanol-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,-12.07,-1.0,11.07
838,SAMPL8-12,Octanol-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,4.32,-0.7,5.0200000000000005
839,SAMPL8-10,Octanol-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,2.6,-0.6,3.2
840,SAMPL8-9,Octanol-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,2.53,-0.1,2.63
841,SAMPL8-7,Octanol-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,-1.17,-1.3,0.13000000000000012
842,SAMPL8-6,Octanol-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,1.4,-0.4,1.7999999999999998
843,SAMPL8-5,Octanol-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,3.4,-0.5,3.9
844,SAMPL8-1,Octanol-water,RFE-uESE,Physical (QM),logD_SabatinoRodriguezPaluch_uESE,3.5,0.8,2.7
845,SAMPL8-16,Cyclohexane-DMF,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,-2.34,-1.3,1.0399999999999998
846,SAMPL8-6,Cyclohexane-DMF,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,-3.93,0.0,3.93
847,SAMPL8-1,Cyclohexane-DMF,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,-1.21,-0.7,0.51
848,SAMPL8-16,TBME-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,3.21,-1.2,4.41
849,SAMPL8-10,TBME-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,4.43,-0.9,5.33
850,SAMPL8-6,TBME-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,0.68,-0.2,0.8800000000000001
851,SAMPL8-5,TBME-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,1.23,0.0,1.23
852,SAMPL8-1,TBME-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,3.64,0.1,3.54
853,SAMPL8-17,MEK-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,5.09,-0.8,5.89
854,SAMPL8-16,MEK-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,3.0,-0.3,3.3
855,SAMPL8-14,MEK-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,3.6,0.1,3.5
856,SAMPL8-12,MEK-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,2.92,-0.4,3.32
857,SAMPL8-10,MEK-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,6.83,0.0,6.83
858,SAMPL8-9,MEK-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,5.76,0.4,5.359999999999999
859,SAMPL8-7,MEK-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,4.14,-0.4,4.54
860,SAMPL8-6,MEK-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,2.63,-0.5,3.13
861,SAMPL8-5,MEK-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,4.16,-0.4,4.5600000000000005
862,SAMPL8-3,MEK-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,3.25,-0.6,3.85
863,SAMPL8-1,MEK-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,3.49,-0.2,3.6900000000000004
864,SAMPL8-16,Heptane-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,0.27,-1.0,1.27
865,SAMPL8-10,Heptane-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,1.18,-1.0,2.1799999999999997
866,SAMPL8-5,Heptane-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,-0.63,-1.2,0.57
867,SAMPL8-1,Heptane-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,1.91,0.0,1.91
868,SAMPL8-17,Ethyl acetate-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,4.94,-1.4,6.34
869,SAMPL8-16,Ethyl acetate-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,4.4,-0.5,4.9
870,SAMPL8-14,Ethyl acetate-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,3.88,-0.8,4.68
871,SAMPL8-12,Ethyl acetate-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,3.32,-1.4,4.72
872,SAMPL8-10,Ethyl acetate-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,5.89,0.1,5.79
873,SAMPL8-9,Ethyl acetate-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,5.75,-0.8,6.55
874,SAMPL8-6,Ethyl acetate-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,1.72,-0.1,1.82
875,SAMPL8-5,Ethyl acetate-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,2.13,0.1,2.03
876,SAMPL8-3,Ethyl acetate-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,0.75,-0.8,1.55
877,SAMPL8-1,Ethyl acetate-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,4.48,0.3,4.180000000000001
878,SAMPL8-5,Cyclohexane-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,-0.7,-1.1,0.40000000000000013
879,SAMPL8-16,Octanol-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,1.7,-0.4,2.1
880,SAMPL8-14,Octanol-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,0.25,-1.0,1.25
881,SAMPL8-12,Octanol-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,0.34,-0.7,1.04
882,SAMPL8-10,Octanol-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,1.51,-0.6,2.11
883,SAMPL8-9,Octanol-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,2.41,-0.1,2.5100000000000002
884,SAMPL8-7,Octanol-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,1.09,-1.3,2.39
885,SAMPL8-6,Octanol-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,-0.35,-0.4,0.050000000000000044
886,SAMPL8-5,Octanol-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,-0.21,-0.5,0.29000000000000004
887,SAMPL8-1,Octanol-water,RFE-uESE-exp-3,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_3,1.01,0.8,0.20999999999999996
888,SAMPL8-16,Cyclohexane-DMF,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,-2.34,-1.3,1.0399999999999998
889,SAMPL8-6,Cyclohexane-DMF,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,-3.93,0.0,3.93
890,SAMPL8-1,Cyclohexane-DMF,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,-1.21,-0.7,0.51
891,SAMPL8-16,TBME-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,3.37,-1.2,4.57
892,SAMPL8-10,TBME-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,4.61,-0.9,5.510000000000001
893,SAMPL8-6,TBME-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,0.81,-0.2,1.01
894,SAMPL8-5,TBME-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,1.33,0.0,1.33
895,SAMPL8-1,TBME-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,3.36,0.1,3.26
896,SAMPL8-17,MEK-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,5.09,-0.8,5.89
897,SAMPL8-16,MEK-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,3.0,-0.3,3.3
898,SAMPL8-14,MEK-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,3.6,0.1,3.5
899,SAMPL8-12,MEK-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,2.92,-0.4,3.32
900,SAMPL8-10,MEK-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,6.83,0.0,6.83
901,SAMPL8-9,MEK-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,5.76,0.4,5.359999999999999
902,SAMPL8-7,MEK-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,4.14,-0.4,4.54
903,SAMPL8-6,MEK-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,2.63,-0.5,3.13
904,SAMPL8-5,MEK-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,4.16,-0.4,4.5600000000000005
905,SAMPL8-3,MEK-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,3.25,-0.6,3.85
906,SAMPL8-1,MEK-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,3.49,-0.2,3.6900000000000004
907,SAMPL8-16,Heptane-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,0.27,-1.0,1.27
908,SAMPL8-10,Heptane-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,1.18,-1.0,2.1799999999999997
909,SAMPL8-5,Heptane-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,-0.63,-1.2,0.57
910,SAMPL8-1,Heptane-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,1.91,0.0,1.91
911,SAMPL8-17,Ethyl acetate-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,4.94,-1.4,6.34
912,SAMPL8-16,Ethyl acetate-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,4.4,-0.5,4.9
913,SAMPL8-14,Ethyl acetate-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,3.88,-0.8,4.68
914,SAMPL8-12,Ethyl acetate-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,3.32,-1.4,4.72
915,SAMPL8-10,Ethyl acetate-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,5.89,0.1,5.79
916,SAMPL8-9,Ethyl acetate-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,5.75,-0.8,6.55
917,SAMPL8-6,Ethyl acetate-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,1.72,-0.1,1.82
918,SAMPL8-5,Ethyl acetate-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,2.13,0.1,2.03
919,SAMPL8-3,Ethyl acetate-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,0.75,-0.8,1.55
920,SAMPL8-1,Ethyl acetate-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,4.48,0.3,4.180000000000001
921,SAMPL8-5,Cyclohexane-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,-0.7,-1.1,0.40000000000000013
922,SAMPL8-16,Octanol-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,1.7,-0.4,2.1
923,SAMPL8-14,Octanol-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,0.25,-1.0,1.25
924,SAMPL8-12,Octanol-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,0.34,-0.7,1.04
925,SAMPL8-10,Octanol-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,1.51,-0.6,2.11
926,SAMPL8-9,Octanol-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,2.41,-0.1,2.5100000000000002
927,SAMPL8-7,Octanol-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,1.09,-1.3,2.39
928,SAMPL8-6,Octanol-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,-0.35,-0.4,0.050000000000000044
929,SAMPL8-5,Octanol-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,-0.21,-0.5,0.29000000000000004
930,SAMPL8-1,Octanol-water,RFE-uESE-exp-2,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp_2,1.01,0.8,0.20999999999999996
931,SAMPL8-16,Cyclohexane-DMF,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,-2.34,-1.3,1.0399999999999998
932,SAMPL8-6,Cyclohexane-DMF,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,-3.93,0.0,3.93
933,SAMPL8-1,Cyclohexane-DMF,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,-1.21,-0.7,0.51
934,SAMPL8-16,TBME-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,3.37,-1.2,4.57
935,SAMPL8-10,TBME-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,4.61,-0.9,5.510000000000001
936,SAMPL8-6,TBME-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,0.81,-0.2,1.01
937,SAMPL8-5,TBME-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,1.33,0.0,1.33
938,SAMPL8-1,TBME-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,3.73,0.1,3.63
939,SAMPL8-17,MEK-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,5.09,-0.8,5.89
940,SAMPL8-16,MEK-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,3.0,-0.3,3.3
941,SAMPL8-14,MEK-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,3.6,0.1,3.5
942,SAMPL8-12,MEK-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,2.92,-0.4,3.32
943,SAMPL8-10,MEK-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,6.83,0.0,6.83
944,SAMPL8-9,MEK-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,5.76,0.4,5.359999999999999
945,SAMPL8-7,MEK-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,4.14,-0.4,4.54
946,SAMPL8-6,MEK-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,2.63,-0.5,3.13
947,SAMPL8-5,MEK-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,4.16,-0.4,4.5600000000000005
948,SAMPL8-3,MEK-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,3.25,-0.6,3.85
949,SAMPL8-1,MEK-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,3.49,-0.2,3.6900000000000004
950,SAMPL8-16,Heptane-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,0.27,-1.0,1.27
951,SAMPL8-10,Heptane-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,1.18,-1.0,2.1799999999999997
952,SAMPL8-5,Heptane-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,-0.63,-1.2,0.57
953,SAMPL8-1,Heptane-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,1.91,0.0,1.91
954,SAMPL8-17,Ethyl acetate-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,4.94,-1.4,6.34
955,SAMPL8-16,Ethyl acetate-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,4.4,-0.5,4.9
956,SAMPL8-14,Ethyl acetate-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,3.88,-0.8,4.68
957,SAMPL8-12,Ethyl acetate-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,3.32,-1.4,4.72
